at_risk_binary_encoded,studied_credits,num_of_prev_attempts,imd_band_encoded,highest_education_encoded,before_course_click,sum_click,after_course_click,final_score,imd_band,highest_education
0,120,0,2,2,9.0,739.0,730.0,70.0,20-30%,A Level or Equivalent
1,120,0,8,3,112.0,1009.0,897.0,12.3,80-90%,HE Qualification
0,60,0,3,3,48.0,1241.0,1193.0,86.9,30-40%,HE Qualification
0,60,0,3,3,180.0,1492.0,1312.0,67.8,30-40%,HE Qualification
0,120,0,9,2,21.0,1428.0,1407.0,72.5,90-100%,A Level or Equivalent
1,60,0,9,3,47.0,400.0,353.0,8.6,90-100%,HE Qualification
0,60,0,2,2,441.0,2832.0,2391.0,70.0,20-30%,A Level or Equivalent
1,60,0,8,2,15.0,58.0,43.0,39.22682926829268,80-90%,A Level or Equivalent
0,120,0,8,3,0.0,901.0,901.0,65.0,80-90%,HE Qualification
0,60,0,8,3,47.0,998.0,951.0,72.6,80-90%,HE Qualification
0,120,0,4,2,64.0,1129.0,1065.0,69.9,40-50%,A Level or Equivalent
0,120,0,9,3,19.0,521.0,502.0,73.2,90-100%,HE Qualification
0,90,0,7,2,6.0,1894.0,1888.0,71.2,70-80%,A Level or Equivalent
0,60,0,2,4,176.0,3158.0,2982.0,79.0,20-30%,Post Graduate Qualification
0,120,0,4,3,288.0,2328.0,2040.0,81.0,40-50%,HE Qualification
0,60,0,6,3,105.0,910.0,805.0,73.0,60-70%,HE Qualification
1,120,0,8,3,32.0,224.0,192.0,58.0,80-90%,HE Qualification
1,60,0,3,3,0.0,488.0,488.0,24.1,30-40%,HE Qualification
0,120,0,7,3,2.0,780.0,778.0,73.7,70-80%,HE Qualification
0,60,0,7,1,139.0,1319.0,1180.0,74.0,70-80%,Lower Than A Level
0,120,0,9,3,106.0,1271.0,1165.0,70.6,90-100%,HE Qualification
1,120,0,3,2,0.0,194.0,194.0,16.0,30-40%,A Level or Equivalent
0,60,0,2,2,159.0,1732.0,1573.0,73.7,20-30%,A Level or Equivalent
0,120,0,9,2,105.0,7067.0,6962.0,82.4,90-100%,A Level or Equivalent
0,60,0,9,4,60.0,605.0,545.0,73.4,90-100%,Post Graduate Qualification
0,60,0,6,1,110.0,1102.0,992.0,80.8,60-70%,Lower Than A Level
1,60,0,2,3,37.0,955.0,918.0,64.0,20-30%,HE Qualification
1,60,0,9,4,74.0,406.0,332.0,18.6,90-100%,Post Graduate Qualification
0,60,0,5,3,251.0,3388.0,3137.0,76.4,50-60%,HE Qualification
0,60,0,4,1,242.0,2737.0,2495.0,71.2,40-50%,Lower Than A Level
1,60,0,7,2,3.0,171.0,168.0,20.2,70-80%,A Level or Equivalent
0,120,0,9,3,103.0,3064.0,2961.0,66.3,90-100%,HE Qualification
0,60,0,6,2,95.0,1053.0,958.0,53.5,60-70%,A Level or Equivalent
0,120,0,6,2,446.0,5680.0,5234.0,80.7,60-70%,A Level or Equivalent
0,60,0,2,3,204.0,2327.0,2123.0,79.69999999999999,20-30%,HE Qualification
1,120,0,5,1,466.0,1228.0,762.0,0.0,50-60%,Lower Than A Level
1,150,0,1,2,11.0,116.0,105.0,32.8,10-20%,A Level or Equivalent
0,60,0,7,1,321.0,4007.0,3686.0,70.2,70-80%,Lower Than A Level
0,60,0,3,2,458.0,2992.0,2534.0,65.8,30-40%,A Level or Equivalent
0,60,0,6,2,430.0,7288.0,6858.0,81.5,60-70%,A Level or Equivalent
0,60,0,3,2,67.0,680.0,613.0,69.5,30-40%,A Level or Equivalent
0,60,0,9,2,277.0,3004.0,2727.0,78.0,90-100%,A Level or Equivalent
0,60,0,0,3,76.0,1494.0,1418.0,69.0,0-10%,HE Qualification
1,60,0,7,1,82.0,339.0,257.0,7.4,70-80%,Lower Than A Level
0,60,0,5,2,122.0,1357.0,1235.0,60.3,50-60%,A Level or Equivalent
0,60,0,4,3,26.0,1216.0,1190.0,77.2,40-50%,HE Qualification
0,60,0,4,2,43.0,870.0,827.0,73.4,40-50%,A Level or Equivalent
1,180,0,8,2,40.0,1980.0,1940.0,39.6,80-90%,A Level or Equivalent
0,60,0,9,3,218.0,3098.0,2880.0,67.19999999999999,90-100%,HE Qualification
0,60,0,9,3,487.0,5988.0,5501.0,56.5,90-100%,HE Qualification
0,60,0,7,1,477.0,2839.0,2362.0,60.6,70-80%,Lower Than A Level
0,60,0,6,1,158.0,1769.0,1611.0,82.9,60-70%,Lower Than A Level
0,60,0,0,1,496.0,3533.0,3037.0,79.4,0-10%,Lower Than A Level
0,60,0,2,3,304.0,3722.0,3418.0,80.5,20-30%,HE Qualification
0,60,0,8,3,96.0,1377.0,1281.0,60.9,80-90%,HE Qualification
0,60,0,9,3,191.0,3019.0,2828.0,67.2,90-100%,HE Qualification
0,60,0,3,2,115.0,2404.0,2289.0,66.6,30-40%,A Level or Equivalent
1,60,0,4,2,256.0,439.0,183.0,35.2475,40-50%,A Level or Equivalent
0,60,0,4,2,65.0,1695.0,1630.0,56.5,40-50%,A Level or Equivalent
1,60,0,7,3,199.0,2818.0,2619.0,35.2,70-80%,HE Qualification
1,60,0,6,2,271.0,2590.0,2319.0,46.1,60-70%,A Level or Equivalent
0,60,1,4,2,0.0,2259.0,2259.0,77.30000000000001,40-50%,A Level or Equivalent
0,120,0,6,2,72.0,2042.0,1970.0,87.6,60-70%,A Level or Equivalent
0,60,0,7,3,81.0,2195.0,2114.0,64.3,70-80%,HE Qualification
0,60,0,8,3,28.0,326.0,298.0,61.2,80-90%,HE Qualification
1,60,1,5,2,1.0,877.0,876.0,40.1,50-60%,A Level or Equivalent
0,60,0,6,2,118.0,1831.0,1713.0,77.6,60-70%,A Level or Equivalent
0,60,0,7,2,206.0,1252.0,1046.0,58.0,70-80%,A Level or Equivalent
0,60,0,1,2,112.0,332.0,220.0,59.7,10-20%,A Level or Equivalent
0,60,0,9,2,89.0,157.0,68.0,78.7,90-100%,A Level or Equivalent
0,60,0,8,3,86.0,1021.0,935.0,68.65438596491228,80-90%,HE Qualification
0,60,0,7,2,148.0,4000.0,3852.0,66.0,70-80%,A Level or Equivalent
0,60,0,0,1,59.0,574.0,515.0,77.9,0-10%,Lower Than A Level
0,60,1,2,2,27.0,1091.0,1064.0,67.2,20-30%,A Level or Equivalent
1,120,1,2,1,4.0,16.0,12.0,26.829166666666666,20-30%,Lower Than A Level
0,60,1,9,1,54.0,323.0,269.0,48.4,90-100%,Lower Than A Level
0,60,0,9,1,333.0,2291.0,1958.0,84.2,90-100%,Lower Than A Level
1,60,0,9,2,33.0,790.0,757.0,61.7,90-100%,A Level or Equivalent
1,60,0,9,2,567.0,5071.0,4504.0,50.6,90-100%,A Level or Equivalent
0,210,1,9,2,1.0,613.0,612.0,47.0,90-100%,A Level or Equivalent
1,60,0,2,2,74.0,415.0,341.0,7.5,20-30%,A Level or Equivalent
1,60,1,9,2,111.0,706.0,595.0,6.3,90-100%,A Level or Equivalent
0,120,0,3,1,39.0,368.0,329.0,61.9,30-40%,Lower Than A Level
1,120,0,4,3,163.0,925.0,762.0,26.829166666666666,40-50%,HE Qualification
0,60,0,6,2,0.0,1161.0,1161.0,71.4,60-70%,A Level or Equivalent
0,60,1,4,1,0.0,523.0,523.0,63.0,40-50%,Lower Than A Level
0,120,1,6,1,51.0,1107.0,1056.0,64.5,60-70%,Lower Than A Level
0,60,0,4,2,75.0,1454.0,1379.0,66.8,40-50%,A Level or Equivalent
0,60,1,3,2,91.0,1948.0,1857.0,84.0,30-40%,A Level or Equivalent
0,60,0,2,2,543.0,2342.0,1799.0,67.2,20-30%,A Level or Equivalent
0,60,0,6,2,3.0,141.0,138.0,68.9,60-70%,A Level or Equivalent
0,60,0,5,2,59.0,679.0,620.0,75.3,50-60%,A Level or Equivalent
1,120,0,0,2,32.0,166.0,134.0,32.9,0-10%,A Level or Equivalent
1,60,0,9,1,164.0,765.0,601.0,7.1,90-100%,Lower Than A Level
0,120,1,7,1,44.0,1737.0,1693.0,79.0,70-80%,Lower Than A Level
0,60,0,6,2,1705.0,15716.0,14011.0,86.9,60-70%,A Level or Equivalent
1,60,0,8,2,579.0,4746.0,4167.0,36.9,80-90%,A Level or Equivalent
1,60,1,4,2,78.0,877.0,799.0,35.1,40-50%,A Level or Equivalent
0,60,0,7,2,111.0,1025.0,914.0,79.8,70-80%,A Level or Equivalent
0,60,0,6,2,21.0,522.0,501.0,79.5,60-70%,A Level or Equivalent
0,60,0,4,2,25.0,1300.0,1275.0,62.7,40-50%,A Level or Equivalent
1,60,0,3,2,419.0,1062.0,643.0,7.7,30-40%,A Level or Equivalent
1,60,0,8,3,17.0,177.0,160.0,26.829166666666666,80-90%,HE Qualification
0,60,0,7,3,148.0,2129.0,1981.0,76.3,70-80%,HE Qualification
1,60,0,4,2,151.0,647.0,496.0,8.0,40-50%,A Level or Equivalent
1,60,0,6,1,285.0,1882.0,1597.0,21.9,60-70%,Lower Than A Level
0,60,0,8,2,701.0,5314.0,4613.0,77.8,80-90%,A Level or Equivalent
0,90,0,5,1,14.0,730.0,716.0,57.5,50-60%,Lower Than A Level
0,60,0,1,2,85.0,812.0,727.0,61.3,10-20%,A Level or Equivalent
0,60,0,3,1,603.0,4841.0,4238.0,76.0,30-40%,Lower Than A Level
0,60,0,7,2,111.0,1610.0,1499.0,66.1,70-80%,A Level or Equivalent
0,60,0,5,2,474.0,3779.0,3305.0,70.0,50-60%,A Level or Equivalent
1,270,0,9,3,1407.0,3018.0,1611.0,8.5,90-100%,HE Qualification
0,60,0,3,2,144.0,3301.0,3157.0,70.9,30-40%,A Level or Equivalent
0,60,0,9,2,184.0,711.0,527.0,74.4,90-100%,A Level or Equivalent
0,60,0,6,2,79.0,1174.0,1095.0,77.6,60-70%,A Level or Equivalent
1,120,0,2,3,20.0,336.0,316.0,8.6,20-30%,HE Qualification
0,60,0,9,1,210.0,833.0,623.0,66.4,90-100%,Lower Than A Level
1,60,0,3,1,2.0,207.0,205.0,4.0,30-40%,Lower Than A Level
1,60,0,1,1,76.0,236.0,160.0,57.5,10-20%,Lower Than A Level
0,60,1,7,2,67.0,3063.0,2996.0,69.6,70-80%,A Level or Equivalent
0,60,0,3,1,71.0,2094.0,2023.0,61.4,30-40%,Lower Than A Level
0,60,0,4,2,108.0,2074.0,1966.0,77.69999999999999,40-50%,A Level or Equivalent
0,60,0,7,2,210.0,2171.0,1961.0,64.2,70-80%,A Level or Equivalent
0,120,1,0,1,86.0,3620.0,3534.0,83.8,0-10%,Lower Than A Level
0,60,0,4,1,333.0,2754.0,2421.0,65.2,40-50%,Lower Than A Level
0,60,0,3,2,77.0,1836.0,1759.0,73.8,30-40%,A Level or Equivalent
0,60,0,1,3,0.0,2135.0,2135.0,69.6,10-20%,HE Qualification
0,60,0,9,2,22.0,930.0,908.0,64.1,90-100%,A Level or Equivalent
0,60,0,8,2,54.0,4127.0,4073.0,83.8,80-90%,A Level or Equivalent
1,120,0,4,3,76.0,326.0,250.0,7.2,40-50%,HE Qualification
0,60,0,3,3,288.0,1114.0,826.0,64.0,30-40%,HE Qualification
0,60,0,5,1,512.0,3418.0,2906.0,63.5,50-60%,Lower Than A Level
1,60,1,3,1,12.0,173.0,161.0,45.2,30-40%,Lower Than A Level
0,60,0,4,3,475.0,7427.0,6952.0,87.5,40-50%,HE Qualification
0,60,0,7,2,163.0,3501.0,3338.0,70.1,70-80%,A Level or Equivalent
0,60,1,5,2,7.0,1126.0,1119.0,66.9,50-60%,A Level or Equivalent
0,90,0,4,1,263.0,2346.0,2083.0,72.5,40-50%,Lower Than A Level
1,60,0,4,2,227.0,851.0,624.0,8.6,40-50%,A Level or Equivalent
1,120,0,3,1,78.0,544.0,466.0,17.2,30-40%,Lower Than A Level
0,60,0,1,1,179.0,1621.0,1442.0,62.2,10-20%,Lower Than A Level
1,60,0,5,1,0.0,20.0,20.0,2.4,50-60%,Lower Than A Level
1,120,0,5,1,0.0,265.0,265.0,26.2,50-60%,Lower Than A Level
0,60,0,2,1,363.0,3109.0,2746.0,77.2,20-30%,Lower Than A Level
0,60,0,2,2,976.0,13879.0,12903.0,85.5,20-30%,A Level or Equivalent
1,60,0,3,2,20.0,105.0,85.0,18.0,30-40%,A Level or Equivalent
0,60,0,7,2,455.0,2672.0,2217.0,64.9,70-80%,A Level or Equivalent
0,60,0,4,2,188.0,4028.0,3840.0,82.2,40-50%,A Level or Equivalent
0,60,0,5,3,63.0,2386.0,2323.0,70.1,50-60%,HE Qualification
0,60,0,7,2,97.0,566.0,469.0,64.0,70-80%,A Level or Equivalent
1,360,0,3,2,28.0,28.0,0.0,26.829166666666666,30-40%,A Level or Equivalent
0,60,1,9,2,264.0,1726.0,1462.0,76.0,90-100%,A Level or Equivalent
0,60,0,5,1,53.0,702.0,649.0,64.9,50-60%,Lower Than A Level
0,60,0,4,1,515.0,2867.0,2352.0,70.9,40-50%,Lower Than A Level
0,60,0,3,1,263.0,2811.0,2548.0,59.6,30-40%,Lower Than A Level
0,180,1,9,2,124.0,1067.0,943.0,56.3,90-100%,A Level or Equivalent
0,120,0,8,2,6.0,216.0,210.0,53.2,80-90%,A Level or Equivalent
0,60,1,7,2,49.0,1733.0,1684.0,70.3,70-80%,A Level or Equivalent
0,60,0,0,2,78.0,4481.0,4403.0,80.8,0-10%,A Level or Equivalent
1,240,1,2,3,163.0,925.0,762.0,26.829166666666666,20-30%,HE Qualification
0,60,0,4,2,18.0,201.0,183.0,46.7,40-50%,A Level or Equivalent
0,60,0,4,2,238.0,729.0,491.0,55.3,40-50%,A Level or Equivalent
0,60,0,1,2,139.0,2025.0,1886.0,72.19999999999999,10-20%,A Level or Equivalent
0,60,0,6,2,679.0,4298.0,3619.0,71.7,60-70%,A Level or Equivalent
0,60,0,2,1,52.0,1657.0,1605.0,49.9,20-30%,Lower Than A Level
0,60,0,7,1,632.0,3219.0,2587.0,71.2,70-80%,Lower Than A Level
1,60,0,4,1,124.0,802.0,678.0,14.2,40-50%,Lower Than A Level
0,60,0,4,3,7.0,737.0,730.0,68.0,40-50%,HE Qualification
1,60,1,1,2,149.0,298.0,149.0,35.2475,10-20%,A Level or Equivalent
0,60,0,7,3,45.0,963.0,918.0,63.4,70-80%,HE Qualification
0,60,0,1,2,32.0,172.0,140.0,51.9,10-20%,A Level or Equivalent
1,60,0,6,1,45.0,549.0,504.0,42.5,60-70%,Lower Than A Level
1,60,0,9,2,38.0,577.0,539.0,17.2,90-100%,A Level or Equivalent
0,60,0,6,2,303.0,1365.0,1062.0,67.8,60-70%,A Level or Equivalent
0,60,0,0,3,0.0,90.0,90.0,71.7,0-10%,HE Qualification
1,60,1,5,3,160.0,939.0,779.0,13.4,50-60%,HE Qualification
0,60,0,6,1,30.0,499.0,469.0,47.5,60-70%,Lower Than A Level
0,60,0,8,2,139.0,1473.0,1334.0,54.5,80-90%,A Level or Equivalent
1,60,1,0,2,0.0,142.0,142.0,3.5,0-10%,A Level or Equivalent
0,60,0,4,2,184.0,2883.0,2699.0,85.0,40-50%,A Level or Equivalent
0,60,0,7,3,180.0,3527.0,3347.0,84.1,70-80%,HE Qualification
0,120,0,7,2,139.0,2403.0,2264.0,72.9,70-80%,A Level or Equivalent
1,60,0,9,2,308.0,1204.0,896.0,7.9,90-100%,A Level or Equivalent
0,90,0,8,2,55.0,1227.0,1172.0,67.0,80-90%,A Level or Equivalent
0,60,0,5,2,91.0,377.0,286.0,82.9,50-60%,A Level or Equivalent
0,60,0,9,1,259.0,1828.0,1569.0,67.6,90-100%,Lower Than A Level
0,120,0,3,2,4.0,865.0,861.0,47.0,30-40%,A Level or Equivalent
0,60,0,5,2,319.0,3945.0,3626.0,61.7,50-60%,A Level or Equivalent
0,60,0,6,2,961.0,4477.0,3516.0,66.8,60-70%,A Level or Equivalent
1,60,0,7,3,256.0,919.0,663.0,21.600000000000005,70-80%,HE Qualification
0,60,0,2,2,216.0,1987.0,1771.0,82.4,20-30%,A Level or Equivalent
1,60,0,8,3,518.0,2372.0,1854.0,7.3,80-90%,HE Qualification
0,60,0,8,2,223.0,694.0,471.0,64.2,80-90%,A Level or Equivalent
1,60,0,5,1,28.0,539.0,511.0,14.0,50-60%,Lower Than A Level
0,60,1,9,2,23.0,467.0,444.0,72.6,90-100%,A Level or Equivalent
1,60,0,6,3,298.0,1855.0,1557.0,56.7,60-70%,HE Qualification
1,60,1,7,2,2.0,11.0,9.0,6.4,70-80%,A Level or Equivalent
0,120,0,2,1,180.0,1260.0,1080.0,71.0,20-30%,Lower Than A Level
0,60,0,4,1,737.0,5956.0,5219.0,47.8,40-50%,Lower Than A Level
0,120,0,8,2,51.0,1443.0,1392.0,62.8,80-90%,A Level or Equivalent
0,60,0,1,2,969.0,6609.0,5640.0,81.1,10-20%,A Level or Equivalent
1,60,0,6,1,73.0,969.0,896.0,55.4,60-70%,Lower Than A Level
0,60,0,5,2,789.0,7649.0,6860.0,73.0,50-60%,A Level or Equivalent
0,60,0,7,3,312.0,2473.0,2161.0,80.9,70-80%,HE Qualification
1,120,0,2,1,0.0,816.0,816.0,21.8,20-30%,Lower Than A Level
1,120,1,8,2,163.0,925.0,762.0,26.829166666666666,80-90%,A Level or Equivalent
0,60,0,4,1,76.0,1178.0,1102.0,69.5,40-50%,Lower Than A Level
1,60,0,6,2,1.0,306.0,305.0,5.8,60-70%,A Level or Equivalent
0,60,0,6,2,241.0,2223.0,1982.0,86.3,60-70%,A Level or Equivalent
1,60,0,8,2,2.0,365.0,363.0,62.2,80-90%,A Level or Equivalent
1,210,0,9,1,90.0,90.0,0.0,26.829166666666666,90-100%,Lower Than A Level
0,60,0,4,2,129.0,2485.0,2356.0,74.0,40-50%,A Level or Equivalent
0,60,0,5,2,252.0,1044.0,792.0,54.1,50-60%,A Level or Equivalent
0,60,0,9,1,110.0,1594.0,1484.0,78.8,90-100%,Lower Than A Level
0,60,0,2,1,246.0,1444.0,1198.0,89.9,20-30%,Lower Than A Level
0,90,0,2,2,324.0,1803.0,1479.0,57.1,20-30%,A Level or Equivalent
0,60,0,8,1,709.0,4385.0,3676.0,83.7,80-90%,Lower Than A Level
0,60,0,2,2,166.0,1513.0,1347.0,78.19999999999999,20-30%,A Level or Equivalent
0,60,0,5,1,105.0,1249.0,1144.0,66.0,50-60%,Lower Than A Level
0,60,1,9,1,268.0,1368.0,1100.0,72.1,90-100%,Lower Than A Level
0,240,0,3,2,52.0,359.0,307.0,54.9,30-40%,A Level or Equivalent
0,90,0,1,2,193.0,1158.0,965.0,70.5,10-20%,A Level or Equivalent
0,60,0,9,3,140.0,4966.0,4826.0,79.7,90-100%,HE Qualification
1,120,1,3,2,0.0,3.0,3.0,35.2475,30-40%,A Level or Equivalent
0,60,0,4,1,0.0,680.0,680.0,45.400000000000006,40-50%,Lower Than A Level
1,120,0,9,2,10.0,257.0,247.0,5.8,90-100%,A Level or Equivalent
0,120,0,0,1,852.0,6661.0,5809.0,78.1,0-10%,Lower Than A Level
1,180,0,7,2,24.0,100.0,76.0,16.1,70-80%,A Level or Equivalent
0,60,0,7,1,284.0,2080.0,1796.0,82.1,70-80%,Lower Than A Level
1,120,0,4,1,2.0,251.0,249.0,49.9,40-50%,Lower Than A Level
1,60,0,2,2,410.0,2090.0,1680.0,22.0,20-30%,A Level or Equivalent
0,60,0,5,3,49.0,605.0,556.0,73.6,50-60%,HE Qualification
1,60,0,7,2,81.0,537.0,456.0,44.2,70-80%,A Level or Equivalent
1,120,1,6,2,3.0,12.0,9.0,33.6,60-70%,A Level or Equivalent
0,60,0,4,1,349.0,1590.0,1241.0,77.4,40-50%,Lower Than A Level
0,60,0,5,3,99.0,895.0,796.0,72.6,50-60%,HE Qualification
0,60,0,2,2,394.0,2682.0,2288.0,83.1,20-30%,A Level or Equivalent
0,60,0,7,3,17.0,1157.0,1140.0,86.3,70-80%,HE Qualification
0,90,0,4,2,334.0,2267.0,1933.0,73.1,40-50%,A Level or Equivalent
0,60,0,0,2,68.0,1845.0,1777.0,74.4,0-10%,A Level or Equivalent
0,60,0,7,2,715.0,3275.0,2560.0,72.9,70-80%,A Level or Equivalent
1,120,0,3,2,9.0,134.0,125.0,35.2475,30-40%,A Level or Equivalent
0,60,0,9,3,201.0,1336.0,1135.0,74.8,90-100%,HE Qualification
0,60,0,3,3,438.0,5805.0,5367.0,65.0,30-40%,HE Qualification
0,60,0,7,2,1.0,311.0,310.0,84.6,70-80%,A Level or Equivalent
0,60,0,4,2,233.0,1859.0,1626.0,82.8,40-50%,A Level or Equivalent
0,60,0,5,2,1076.0,7901.0,6825.0,58.7,50-60%,A Level or Equivalent
0,60,0,1,2,186.0,1422.0,1236.0,80.0,10-20%,A Level or Equivalent
1,60,0,7,2,106.0,2219.0,2113.0,77.9,70-80%,A Level or Equivalent
1,60,0,7,2,76.0,1097.0,1021.0,67.7,70-80%,A Level or Equivalent
0,60,0,7,3,107.0,1642.0,1535.0,63.7,70-80%,HE Qualification
0,60,0,3,2,368.0,1695.0,1327.0,78.9,30-40%,A Level or Equivalent
1,120,0,7,2,58.0,1681.0,1623.0,72.4,70-80%,A Level or Equivalent
0,60,0,7,2,125.0,1604.0,1479.0,80.4,70-80%,A Level or Equivalent
0,60,0,2,2,1.0,193.0,192.0,53.5,20-30%,A Level or Equivalent
0,60,0,7,2,102.0,1766.0,1664.0,85.7,70-80%,A Level or Equivalent
0,60,0,2,2,130.0,7163.0,7033.0,80.6,20-30%,A Level or Equivalent
0,60,1,7,3,0.0,381.0,381.0,76.9,70-80%,HE Qualification
0,60,0,5,2,175.0,3553.0,3378.0,75.1,50-60%,A Level or Equivalent
0,60,0,8,2,0.0,144.0,144.0,52.7,80-90%,A Level or Equivalent
0,60,0,9,2,44.0,560.0,516.0,65.8,90-100%,A Level or Equivalent
0,60,0,4,2,30.0,2339.0,2309.0,77.1,40-50%,A Level or Equivalent
0,60,0,5,2,83.0,1168.0,1085.0,64.9,50-60%,A Level or Equivalent
1,120,0,7,2,0.0,112.0,112.0,35.2475,70-80%,A Level or Equivalent
0,60,0,8,3,247.0,6965.0,6718.0,81.4,80-90%,HE Qualification
0,60,0,0,2,204.0,1435.0,1231.0,67.3,0-10%,A Level or Equivalent
0,60,0,9,2,752.0,4574.0,3822.0,82.9,90-100%,A Level or Equivalent
0,60,0,4,2,90.0,429.0,339.0,55.5,40-50%,A Level or Equivalent
0,120,0,3,2,204.0,2141.0,1937.0,71.3,30-40%,A Level or Equivalent
1,180,0,2,2,163.0,925.0,762.0,26.829166666666666,20-30%,A Level or Equivalent
0,60,0,1,2,285.0,2444.0,2159.0,50.9,10-20%,A Level or Equivalent
1,180,0,8,2,163.0,925.0,762.0,26.829166666666666,80-90%,A Level or Equivalent
1,60,0,3,2,80.0,487.0,407.0,47.8,30-40%,A Level or Equivalent
0,60,0,5,1,125.0,1043.0,918.0,58.8,50-60%,Lower Than A Level
0,60,1,9,3,34.0,4212.0,4178.0,85.0,90-100%,HE Qualification
0,60,0,6,2,105.0,1648.0,1543.0,81.9,60-70%,A Level or Equivalent
1,60,0,6,3,33.0,283.0,250.0,40.2,60-70%,HE Qualification
0,60,0,8,2,51.0,604.0,553.0,71.3,80-90%,A Level or Equivalent
0,60,1,2,2,308.0,1642.0,1334.0,87.6,20-30%,A Level or Equivalent
1,120,0,3,2,24.0,93.0,69.0,4.4,30-40%,A Level or Equivalent
0,60,0,6,2,41.0,270.0,229.0,72.0,60-70%,A Level or Equivalent
1,120,0,1,3,454.0,1784.0,1330.0,20.6,10-20%,HE Qualification
0,60,1,7,3,22.0,2298.0,2276.0,83.9,70-80%,HE Qualification
0,60,0,9,3,16.0,165.0,149.0,73.0,90-100%,HE Qualification
0,60,0,2,2,88.0,1141.0,1053.0,76.7,20-30%,A Level or Equivalent
0,120,0,2,2,111.0,700.0,589.0,72.1,20-30%,A Level or Equivalent
1,120,0,4,3,24.0,545.0,521.0,16.3,40-50%,HE Qualification
0,60,0,8,2,63.0,425.0,362.0,75.7,80-90%,A Level or Equivalent
0,120,0,3,2,98.0,560.0,462.0,51.3,30-40%,A Level or Equivalent
0,60,0,8,1,64.0,1427.0,1363.0,69.4,80-90%,Lower Than A Level
0,60,0,1,2,160.0,944.0,784.0,66.5,10-20%,A Level or Equivalent
0,60,0,7,2,38.0,398.0,360.0,63.9,70-80%,A Level or Equivalent
1,60,0,0,2,381.0,945.0,564.0,56.2,0-10%,A Level or Equivalent
0,60,0,3,3,0.0,768.0,768.0,58.6,30-40%,HE Qualification
0,120,0,8,1,206.0,1901.0,1695.0,74.3,80-90%,Lower Than A Level
0,60,0,7,3,310.0,1638.0,1328.0,61.1,70-80%,HE Qualification
1,60,0,6,2,92.0,1265.0,1173.0,73.6,60-70%,A Level or Equivalent
0,60,0,1,3,40.0,2960.0,2920.0,80.2,10-20%,HE Qualification
0,60,0,4,2,121.0,1528.0,1407.0,65.0,40-50%,A Level or Equivalent
0,60,0,2,3,56.0,829.0,773.0,69.6,20-30%,HE Qualification
0,120,0,4,2,0.0,606.0,606.0,75.19999999999999,40-50%,A Level or Equivalent
0,120,0,5,2,45.0,1660.0,1615.0,83.4,50-60%,A Level or Equivalent
1,60,0,2,2,96.0,1290.0,1194.0,79.6,20-30%,A Level or Equivalent
0,60,0,5,1,141.0,2392.0,2251.0,77.0,50-60%,Lower Than A Level
1,60,0,7,2,216.0,657.0,441.0,34.9,70-80%,A Level or Equivalent
0,60,0,7,2,0.0,725.0,725.0,78.8,70-80%,A Level or Equivalent
0,60,0,9,3,959.0,7532.0,6573.0,80.3,90-100%,HE Qualification
0,120,0,2,3,846.0,5184.0,4338.0,76.3,20-30%,HE Qualification
0,60,0,9,1,505.0,4677.0,4172.0,80.5,90-100%,Lower Than A Level
1,60,0,5,3,395.0,1096.0,701.0,15.2,50-60%,HE Qualification
1,60,0,6,2,175.0,532.0,357.0,26.829166666666666,60-70%,A Level or Equivalent
1,300,0,1,2,34.0,441.0,407.0,11.9,10-20%,A Level or Equivalent
0,90,1,0,2,75.0,358.0,283.0,68.2,0-10%,A Level or Equivalent
0,60,0,9,3,185.0,2648.0,2463.0,81.6,90-100%,HE Qualification
1,120,0,6,1,305.0,1039.0,734.0,37.4,60-70%,Lower Than A Level
1,180,0,4,1,3.0,462.0,459.0,42.3,40-50%,Lower Than A Level
0,120,0,7,2,158.0,1337.0,1179.0,69.3,70-80%,A Level or Equivalent
0,60,0,7,3,164.0,4295.0,4131.0,78.6,70-80%,HE Qualification
0,60,0,6,1,11.0,338.0,327.0,60.0,60-70%,Lower Than A Level
0,60,0,2,2,161.0,1584.0,1423.0,52.1,20-30%,A Level or Equivalent
0,180,0,9,2,94.0,1326.0,1232.0,76.7,90-100%,A Level or Equivalent
0,60,0,2,2,107.0,751.0,644.0,72.0,20-30%,A Level or Equivalent
0,60,0,6,2,73.0,414.0,341.0,74.0,60-70%,A Level or Equivalent
0,60,0,8,1,263.0,4555.0,4292.0,67.9,80-90%,Lower Than A Level
0,60,0,9,2,394.0,2076.0,1682.0,75.30000000000001,90-100%,A Level or Equivalent
0,60,0,8,2,61.0,405.0,344.0,77.7,80-90%,A Level or Equivalent
0,60,0,7,3,350.0,2752.0,2402.0,83.8,70-80%,HE Qualification
0,60,0,8,3,271.0,2180.0,1909.0,79.1,80-90%,HE Qualification
0,120,0,3,2,211.0,2808.0,2597.0,64.1,30-40%,A Level or Equivalent
0,60,0,0,2,41.0,339.0,298.0,66.7,0-10%,A Level or Equivalent
0,60,0,4,2,54.0,1318.0,1264.0,72.7,40-50%,A Level or Equivalent
1,60,1,0,3,7.0,58.0,51.0,29.100000000000005,0-10%,HE Qualification
1,90,0,7,2,0.0,127.0,127.0,39.5,70-80%,A Level or Equivalent
0,60,0,5,2,175.0,1472.0,1297.0,77.2,50-60%,A Level or Equivalent
0,120,0,1,3,435.0,2196.0,1761.0,57.2,10-20%,HE Qualification
